/dados/CIFAR-10/dataset/airplane/20450.jpg 0
/dados/CIFAR-10/dataset/airplane/9182.jpg 0
/dados/CIFAR-10/dataset/airplane/29784.jpg 0
/dados/CIFAR-10/dataset/airplane/39876.jpg 0
/dados/CIFAR-10/dataset/airplane/16786.jpg 0
/dados/CIFAR-10/dataset/airplane/6277.jpg 0
/dados/CIFAR-10/dataset/airplane/38191.jpg 0
/dados/CIFAR-10/dataset/airplane/35259.jpg 0
/dados/CIFAR-10/dataset/airplane/48493.jpg 0
/dados/CIFAR-10/dataset/airplane/24756.jpg 0
/dados/CIFAR-10/dataset/airplane/36699.jpg 0
/dados/CIFAR-10/dataset/airplane/18894.jpg 0
/dados/CIFAR-10/dataset/airplane/22287.jpg 0
/dados/CIFAR-10/dataset/airplane/29516.jpg 0
/dados/CIFAR-10/dataset/airplane/35627.jpg 0
/dados/CIFAR-10/dataset/airplane/41798.jpg 0
/dados/CIFAR-10/dataset/airplane/25317.jpg 0
/dados/CIFAR-10/dataset/airplane/11763.jpg 0
/dados/CIFAR-10/dataset/airplane/30980.jpg 0
/dados/CIFAR-10/dataset/airplane/20892.jpg 0
/dados/CIFAR-10/dataset/airplane/15045.jpg 0
/dados/CIFAR-10/dataset/airplane/27868.jpg 0
/dados/CIFAR-10/dataset/airplane/26553.jpg 0
/dados/CIFAR-10/dataset/airplane/32904.jpg 0
/dados/CIFAR-10/dataset/airplane/48097.jpg 0
/dados/CIFAR-10/dataset/airplane/8578.jpg 0
/dados/CIFAR-10/dataset/airplane/21144.jpg 0
/dados/CIFAR-10/dataset/airplane/25977.jpg 0
/dados/CIFAR-10/dataset/airplane/25213.jpg 0
/dados/CIFAR-10/dataset/airplane/7972.jpg 0
/dados/CIFAR-10/dataset/airplane/12295.jpg 0
/dados/CIFAR-10/dataset/airplane/28217.jpg 0
/dados/CIFAR-10/dataset/airplane/45413.jpg 0
/dados/CIFAR-10/dataset/airplane/39122.jpg 0
/dados/CIFAR-10/dataset/airplane/40114.jpg 0
/dados/CIFAR-10/dataset/airplane/44144.jpg 0
/dados/CIFAR-10/dataset/airplane/27005.jpg 0
/dados/CIFAR-10/dataset/airplane/36196.jpg 0
/dados/CIFAR-10/dataset/airplane/49165.jpg 0
/dados/CIFAR-10/dataset/airplane/33798.jpg 0
/dados/CIFAR-10/dataset/airplane/47982.jpg 0
/dados/CIFAR-10/dataset/airplane/45385.jpg 0
/dados/CIFAR-10/dataset/airplane/30153.jpg 0
/dados/CIFAR-10/dataset/airplane/234.jpg 0
/dados/CIFAR-10/dataset/airplane/7655.jpg 0
/dados/CIFAR-10/dataset/airplane/28402.jpg 0
/dados/CIFAR-10/dataset/airplane/28381.jpg 0
/dados/CIFAR-10/dataset/airplane/6689.jpg 0
/dados/CIFAR-10/dataset/airplane/36008.jpg 0
/dados/CIFAR-10/dataset/airplane/13327.jpg 0
/dados/CIFAR-10/dataset/airplane/27316.jpg 0
/dados/CIFAR-10/dataset/airplane/11303.jpg 0
/dados/CIFAR-10/dataset/airplane/12096.jpg 0
/dados/CIFAR-10/dataset/airplane/17454.jpg 0
/dados/CIFAR-10/dataset/airplane/17134.jpg 0
/dados/CIFAR-10/dataset/airplane/12029.jpg 0
/dados/CIFAR-10/dataset/airplane/928.jpg 0
/dados/CIFAR-10/dataset/airplane/16549.jpg 0
/dados/CIFAR-10/dataset/airplane/38255.jpg 0
/dados/CIFAR-10/dataset/airplane/11079.jpg 0
/dados/CIFAR-10/dataset/airplane/35447.jpg 0
/dados/CIFAR-10/dataset/airplane/18855.jpg 0
/dados/CIFAR-10/dataset/airplane/408.jpg 0
/dados/CIFAR-10/dataset/airplane/23953.jpg 0
/dados/CIFAR-10/dataset/airplane/4953.jpg 0
/dados/CIFAR-10/dataset/airplane/9313.jpg 0
/dados/CIFAR-10/dataset/airplane/17515.jpg 0
/dados/CIFAR-10/dataset/airplane/30831.jpg 0
/dados/CIFAR-10/dataset/airplane/42932.jpg 0
/dados/CIFAR-10/dataset/airplane/23855.jpg 0
/dados/CIFAR-10/dataset/airplane/25863.jpg 0
/dados/CIFAR-10/dataset/airplane/9290.jpg 0
/dados/CIFAR-10/dataset/airplane/26179.jpg 0
/dados/CIFAR-10/dataset/airplane/40132.jpg 0
/dados/CIFAR-10/dataset/airplane/16246.jpg 0
/dados/CIFAR-10/dataset/airplane/30710.jpg 0
/dados/CIFAR-10/dataset/airplane/9543.jpg 0
/dados/CIFAR-10/dataset/airplane/1143.jpg 0
/dados/CIFAR-10/dataset/airplane/46193.jpg 0
/dados/CIFAR-10/dataset/airplane/49512.jpg 0
/dados/CIFAR-10/dataset/airplane/28620.jpg 0
/dados/CIFAR-10/dataset/airplane/8624.jpg 0
/dados/CIFAR-10/dataset/airplane/23486.jpg 0
/dados/CIFAR-10/dataset/airplane/13717.jpg 0
/dados/CIFAR-10/dataset/airplane/34236.jpg 0
/dados/CIFAR-10/dataset/airplane/32034.jpg 0
/dados/CIFAR-10/dataset/airplane/440.jpg 0
/dados/CIFAR-10/dataset/airplane/49508.jpg 0
/dados/CIFAR-10/dataset/airplane/48055.jpg 0
/dados/CIFAR-10/dataset/airplane/48588.jpg 0
/dados/CIFAR-10/dataset/airplane/28053.jpg 0
/dados/CIFAR-10/dataset/airplane/3722.jpg 0
/dados/CIFAR-10/dataset/airplane/12543.jpg 0
/dados/CIFAR-10/dataset/airplane/33923.jpg 0
/dados/CIFAR-10/dataset/airplane/22277.jpg 0
/dados/CIFAR-10/dataset/airplane/9282.jpg 0
/dados/CIFAR-10/dataset/airplane/30178.jpg 0
/dados/CIFAR-10/dataset/airplane/26227.jpg 0
/dados/CIFAR-10/dataset/airplane/2036.jpg 0
/dados/CIFAR-10/dataset/airplane/24643.jpg 0
/dados/CIFAR-10/dataset/airplane/4240.jpg 0
/dados/CIFAR-10/dataset/airplane/15840.jpg 0
/dados/CIFAR-10/dataset/airplane/48793.jpg 0
/dados/CIFAR-10/dataset/airplane/40808.jpg 0
/dados/CIFAR-10/dataset/airplane/35476.jpg 0
